Input,Input Type,MGI Gene/Marker ID,Symbol,Name,Feature Type,GO ID,Term,Code
Atp12a,current symbol,MGI:1926943,Atp12a,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",protein coding gene,GO:0014070,response to organic cyclic compound,ISO
Atp12a,current symbol,MGI:1926943,Atp12a,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",protein coding gene,GO:0036376,sodium ion export across plasma membrane,IBA
Atp12a,current symbol,MGI:1926943,Atp12a,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",protein coding gene,GO:0006814,sodium ion transport,IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0009948,anterior/posterior axis specification,IGI
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0009948,anterior/posterior axis specification,IMP
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0009880,embryonic pattern specification,IGI
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0009880,embryonic pattern specification,IMP
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0005783,endoplasmic reticulum,IBA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0005783,endoplasmic reticulum,ISO
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,IBA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0021871,forebrain regionalization,IGI
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0021871,forebrain regionalization,IMP
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0006506,GPI anchor biosynthetic process,ISO
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0006505,GPI anchor metabolic process,IBA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0060322,head development,IGI
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0060322,head development,IMP
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0016787,hydrolase activity,IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0016788,"hydrolase activity, acting on ester bonds",IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0016021,integral component of membrane,IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0016020,membrane,IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0050185,phosphatidylinositol deacylase activity,IBA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0050185,phosphatidylinositol deacylase activity,ISO
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:1902953,positive regulation of ER to Golgi vesicle-mediated transport,ISO
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0015031,protein transport,IEA
Pgap1,current symbol,MGI:2443342,Pgap1,post-GPI attachment to proteins 1,protein coding gene,GO:0007605,sensory perception of sound,IMP
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0005783,endoplasmic reticulum,IEA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0008488,gamma-glutamyl carboxylase activity,IBA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0008488,gamma-glutamyl carboxylase activity,ISO
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0008488,gamma-glutamyl carboxylase activity,ISS
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0016021,integral component of membrane,IEA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0043231,intracellular membrane-bounded organelle,ISO
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0016829,lyase activity,IEA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0016020,membrane,IEA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0017187,peptidyl-glutamic acid carboxylation,IBA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0017187,peptidyl-glutamic acid carboxylation,ISO
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0019842,vitamin binding,IBA
Ggcx,current symbol,MGI:1927655,Ggcx,gamma-glutamyl carboxylase,protein coding gene,GO:0019842,vitamin binding,ISO
Rpl35,human symbol,MGI:3780170,Gm2000,predicted gene 2000,protein coding gene,GO:0005840,ribosome,IEA
Rpl35,human symbol,MGI:3780170,Gm2000,predicted gene 2000,protein coding gene,GO:0003735,structural constituent of ribosome,IEA
Rpl35,human symbol,MGI:3780170,Gm2000,predicted gene 2000,protein coding gene,GO:0006412,translation,IEA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0022625,cytosolic large ribosomal subunit,IBA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0022625,cytosolic large ribosomal subunit,ISO
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0022626,cytosolic ribosome,ISO
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",IBA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0003729,mRNA binding,IBA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0043021,ribonucleoprotein complex binding,ISO
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0005840,ribosome,IEA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0003735,structural constituent of ribosome,IBA
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0003735,structural constituent of ribosome,ISO
Rpl35,current symbol,MGI:1913739,Rpl35,ribosomal protein L35,protein coding gene,GO:0006412,translation,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0007411,axon guidance,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0035584,calcium-mediated signaling using intracellular calcium source,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0007155,cell adhesion,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0050839,cell adhesion molecule binding,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0050839,cell adhesion molecule binding,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005911,cell-cell junction,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0030054,cell junction,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0042995,cell projection,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0043197,dendritic spine,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005783,endoplasmic reticulum,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0098890,extrinsic component of postsynaptic membrane,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0098978,glutamatergic synapse,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005794,Golgi apparatus,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0042802,identical protein binding,IPI
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0016021,integral component of membrane,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005887,integral component of plasma membrane,ISS
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0016020,membrane,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0048666,neuron development,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0043005,neuron projection,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0043005,neuron projection,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005634,nucleus,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005886,plasma membrane,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0045211,postsynaptic membrane,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005515,protein binding,IPI
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0046982,protein heterodimerization activity,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0046982,protein heterodimerization activity,IDA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0042803,protein homodimerization activity,IBA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0042803,protein homodimerization activity,IDA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0098942,retrograde trans-synaptic signaling by trans-synaptic protein complex,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0005102,signaling receptor binding,ISO
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0007165,signal transduction,IEA
Tenm2,current symbol,MGI:1345184,Tenm2,teneurin transmembrane protein 2,protein coding gene,GO:0045202,synapse,ISO
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0007155,cell adhesion,IEA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0030054,cell junction,IEA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0042995,cell projection,IEA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0030425,dendrite,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0098982,GABA-ergic synapse,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0098982,GABA-ergic synapse,IEP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0098982,GABA-ergic synapse,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0016021,integral component of membrane,IEA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0099056,integral component of presynaptic membrane,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0099056,integral component of presynaptic membrane,IEP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0099056,integral component of presynaptic membrane,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0016020,membrane,IEA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0061351,neural precursor cell proliferation,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0030182,neuron differentiation,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0030182,neuron differentiation,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0030165,PDZ domain binding,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0005886,plasma membrane,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0042734,presynaptic membrane,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0005515,protein binding,IPI
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:2000821,regulation of grooming behavior,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0050807,regulation of synapse organization,IDA
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0050807,regulation of synapse organization,IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0032225,"regulation of synaptic transmission, dopaminergic",IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0032228,"regulation of synaptic transmission, GABAergic",IMP
Cntnap4,current symbol,MGI:2183572,Cntnap4,contactin associated protein-like 4,protein coding gene,GO:0045202,synapse,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0002250,adaptive immune response,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0001525,angiogenesis,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0007411,axon guidance,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0007409,axonogenesis,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0030154,cell differentiation,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0045499,chemorepellent activity,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0005615,extracellular space,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0002376,immune system process,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0016021,integral component of membrane,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0005887,integral component of plasma membrane,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0016020,membrane,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0007275,multicellular organism development,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0050919,negative chemotaxis,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0016525,negative regulation of angiogenesis,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0048843,negative regulation of axon extension involved in axon guidance,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0007399,nervous system development,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0001755,neural crest cell migration,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0005886,plasma membrane,IEA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0030335,positive regulation of cell migration,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:1904891,positive regulation of excitatory synapse assembly,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:1905704,positive regulation of inhibitory synapse assembly,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0008360,regulation of cell shape,IDA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0010594,regulation of endothelial cell migration,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0071526,semaphorin-plexin signaling pathway,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0071526,semaphorin-plexin signaling pathway,IDA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0071526,semaphorin-plexin signaling pathway,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0030215,semaphorin receptor binding,IBA
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0002292,T cell differentiation involved in immune response,IMP
Sema4a,current symbol,MGI:107560,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",protein coding gene,GO:0045063,T-helper 1 cell differentiation,IMP
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0042995,cell projection,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0005737,cytoplasm,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0098982,GABA-ergic synapse,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0005332,gamma-aminobutyric acid:sodium symporter activity,IBA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0005332,gamma-aminobutyric acid:sodium symporter activity,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0016021,integral component of membrane,IEA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0005887,integral component of plasma membrane,IBA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0099055,integral component of postsynaptic membrane,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0099056,integral component of presynaptic membrane,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0016020,membrane,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0008028,monocarboxylic acid transmembrane transporter activity,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0015718,monocarboxylic acid transport,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0043005,neuron projection,IBA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0042165,neurotransmitter binding,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0098810,neurotransmitter reuptake,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0006836,neurotransmitter transport,ISO
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0001504,neurotransmitter uptake,IMP
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0035725,sodium ion transmembrane transport,IBA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0015293,symporter activity,IEA
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0045202,synapse,EXP
Slc6a11,current symbol,MGI:95630,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",protein coding gene,GO:0045202,synapse,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0001740,Barr body,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0008283,cell population proliferation,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000785,chromatin,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0005694,chromosome,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000775,"chromosome, centromeric region",IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000781,"chromosome, telomeric region",ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0006336,DNA replication-independent chromatin assembly,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0043987,histone H3-S10 phosphorylation,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:2000751,histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000939,inner kinetochore,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0035264,multicellular organism growth,IMP
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0042692,muscle cell differentiation,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:1902340,negative regulation of chromosome condensation,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000228,nuclear chromosome,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0031492,nucleosomal DNA binding,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000786,nucleosome,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0006334,nucleosome assembly,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0005634,nucleus,IBA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0005634,nucleus,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0001556,oocyte maturation,IDA
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0048477,oogenesis,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0001649,osteoblast differentiation,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0031508,pericentric heterochromatin assembly,IGI
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0030307,positive regulation of cell growth,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0032991,protein-containing complex,ISO
H3-3b,human synonym,MGI:1097686,H3f3a,H3.3 histone A,protein coding gene,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,ISO
